match_id,date,competition,club,opponent,player_id,player,role,position,minutes,started,result,goals,assists,xg,xa,shots,passes,completed_passes,progressive_passes,final_third_entries,pressures,recoveries,interceptions,tackles,carries,progressive_carries,risk_passes,reward_passes
3829473,2015-09-22,Ligue 1,Paris Saint-Germain,Guingamp,4370,Javier Matías Pastore,MID,Right Center Midfield,74.27,1,W,1.0,0.0,0.1491,0.0899,2.0,111.0,93.0,17.0,16.0,14.0,5.0,0,2.0,97.0,5.0,14.0,20.0
3829473,2015-09-22,Ligue 1,Paris Saint-Germain,Guingamp,4372,Marcos Aoás Corrêa,DEF,Right Center Back,93.0,1,W,0.0,0.0,0.1327,0,1.0,85.0,76.0,9.0,3.0,16.0,5.0,1.0,5.0,62.0,2.0,2.0,9.0
3829473,2015-09-22,Ligue 1,Paris Saint-Germain,Guingamp,4375,Blaise Matuidi,MID,Left Center Midfield,93.0,1,W,0,0.0,0,0,0,80.0,70.0,7.0,6.0,27.0,4.0,0,2.0,73.0,0.0,6.0,7.0
3829473,2015-09-22,Ligue 1,Paris Saint-Germain,Guingamp,4440,Kevin Trapp,GK,Goalkeeper,93.0,1,W,0,0.0,0,0,0,23.0,22.0,0.0,0.0,0,4.0,0,0,8.0,0.0,0.0,0.0
3829473,2015-09-22,Ligue 1,Paris Saint-Germain,Guingamp,20048,Gregory van der Wiel,DEF,Right Back,65.05,1,W,0,0.0,0,0.1973,0,41.0,35.0,5.0,5.0,12.0,5.0,0,3.0,36.0,0.0,3.0,6.0
3829473,2015-09-22,Ligue 1,Paris Saint-Germain,Guingamp,26613,Maxwell Scherrer Cabelino Andrade,DEF,Left Back,93.0,1,W,0.0,0.0,0.1645,0.1172,1.0,76.0,70.0,4.0,4.0,9.0,4.0,0,0,55.0,3.0,1.0,6.0
3829473,2015-09-22,Ligue 1,Paris Saint-Germain,Guingamp,351521,Ezequiel Iván Lavezzi,FWD,Right Wing,9.15,0,W,0,0.0,0,0,0,7.0,2.0,0.0,0.0,3.0,0,0,0,6.0,0.0,0.0,0.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,4320,Neymar da Silva Santos Junior,FWD,Left Wing,91.95,1,L,1.0,0.0,0.7624,0.3308,6.0,40.0,30.0,3.0,1.0,17.0,5.0,0,1.0,46.0,3.0,4.0,5.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,4324,Daniel Alves da Silva,DEF,Right Back,91.95,1,L,0.0,0.0,0.1302,0.0636,1.0,64.0,52.0,16.0,7.0,9.0,9.0,1.0,4.0,44.0,2.0,7.0,17.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,5203,Sergio Busquets i Burgos,MID,Center Defensive Midfield,65.88,1,L,0,0.0,0,0,0,42.0,35.0,2.0,2.0,18.0,5.0,0,3.0,28.0,0.0,1.0,2.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,5213,Gerard Piqué Bernabéu,DEF,Right Center Back,91.95,1,L,0.0,0.0,0.0617,0,1.0,65.0,50.0,13.0,4.0,8.0,7.0,2.0,0,45.0,4.0,2.0,13.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,5216,Andrés Iniesta Luján,MID,Left Center Midfield,91.95,1,L,0,0.0,0,0.4187,0,46.0,41.0,16.0,9.0,15.0,3.0,0,2.0,43.0,1.0,8.0,17.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,5246,Luis Alberto Suárez Díaz,FWD,Center Forward,91.95,1,L,0,0.0,0,0.2071,0,31.0,23.0,1.0,1.0,18.0,1.0,0,2.0,32.0,1.0,1.0,2.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,5470,Ivan Rakitić,MID,Right Center Midfield,26.07,0,L,0,0.0,0,0,0,19.0,16.0,2.0,1.0,2.0,0,0,1.0,9.0,2.0,3.0,2.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,5503,Lionel Andrés Messi Cuccittini,FWD,Right Wing,91.95,1,L,0.0,1.0,0.5765,0.8712,7.0,45.0,33.0,7.0,2.0,7.0,3.0,1.0,0,51.0,5.0,10.0,9.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,5506,Javier Alejandro Mascherano,DEF,Left Center Back,91.95,1,L,0,0.0,0,0,0,55.0,45.0,6.0,2.0,18.0,4.0,1.0,3.0,32.0,4.0,2.0,6.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,6379,Sergi Roberto Carnicer,MID,Right Center Midfield,57.12,1,L,0,0.0,0,0,0,29.0,26.0,2.0,2.0,15.0,4.0,0,3.0,27.0,4.0,2.0,2.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,6616,Munir El Haddadi Mohamed,MID,Right Center Midfield,34.83,0,L,0.0,0.0,0.4117,0,3.0,15.0,9.0,0.0,0.0,5.0,4.0,0,2.0,13.0,1.0,1.0,0.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,10609,Jérémy Mathieu,DEF,Left Back,91.95,1,L,0,0.0,0,0,0,33.0,26.0,2.0,0.0,6.0,5.0,0,0,14.0,1.0,1.0,2.0
266467,2015-09-23,La Liga,Barcelona,Celta Vigo,20055,Marc-André ter Stegen,GK,Goalkeeper,91.95,1,L,0,0.0,0,0,0,33.0,26.0,4.0,0.0,0,0,0,0,13.0,0.0,0.0,4.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,3058,Javier Hernández Balcázar,MID,Left Center Forward,69.78,1,W,1.0,0.0,0.0644,0.0681,3.0,26.0,18.0,2.0,1.0,20.0,1.0,0,0,18.0,1.0,1.0,3.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,7039,Hakan Çalhanoğlu,MID,Left Midfield,92.12,1,W,0.0,0.0,0.1987,0.3361,5.0,70.0,51.0,8.0,7.0,16.0,5.0,0,2.0,53.0,7.0,4.0,11.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8212,Wendell Nascimento Borges,DEF,Left Back,92.12,1,W,0.0,0.0,0.1345,0.0116,4.0,77.0,66.0,14.0,9.0,12.0,8.0,2.0,2.0,49.0,5.0,8.0,15.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8213,Karim Bellarabi,MID,Right Center Forward,79.55,1,W,0.0,0.0,0.0586,0.0215,1.0,53.0,36.0,2.0,0.0,17.0,4.0,0,0,43.0,2.0,1.0,3.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8219,Admir Mehmedi,MID,Right Center Forward,12.57,0,W,0,0.0,0,0.0804,0,7.0,6.0,0.0,1.0,1.0,0,0,0,5.0,0.0,0.0,1.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8221,Jonathan Tah,DEF,Right Center Back,92.12,1,W,0.0,0.0,0.2308,0,2.0,46.0,38.0,7.0,4.0,17.0,6.0,4.0,2.0,30.0,1.0,4.0,7.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8222,Kevin Kampl,MID,Right Midfield,92.12,1,W,0.0,0.0,0.0667,0.4466,1.0,49.0,36.0,4.0,1.0,18.0,6.0,1.0,0,36.0,3.0,3.0,5.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8313,Kyriakos Papadopoulos,MID,Right Defensive Midfield,2.97,0,W,0,0.0,0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8549,Giulio Donati,DEF,Right Back,92.12,1,W,0,0.0,0,0.0311,0,71.0,53.0,18.0,8.0,12.0,4.0,0,3.0,33.0,4.0,9.0,19.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8805,Christoph Kramer,MID,Left Defensive Midfield,92.12,1,W,0.0,0.0,0.0804,0.2085,1.0,72.0,58.0,7.0,1.0,8.0,8.0,0,0,49.0,2.0,8.0,8.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,8969,Lars Bender,MID,Right Defensive Midfield,89.15,1,W,0,0.0,0,0,0,54.0,39.0,5.0,6.0,25.0,6.0,3.0,4.0,31.0,0.0,9.0,5.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,9363,André Ramalho Silva,DEF,Left Center Back,92.12,1,W,0.0,0.0,0.0261,0,1.0,70.0,60.0,7.0,2.0,13.0,7.0,1.0,0,50.0,1.0,1.0,7.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,11394,Stefan Kießling,MID,Left Center Forward,22.33,0,W,0.0,0.0,0.6342,0,2.0,10.0,8.0,0.0,1.0,8.0,3.0,0,1.0,7.0,0.0,1.0,0.0
3890312,2015-09-23,Bundesliga,Bayer Leverkusen,FSV Mainz 05,15581,Bernd Leno,GK,Goalkeeper,92.12,1,W,0,0.0,0,0,0,32.0,26.0,5.0,2.0,0,4.0,0,0,15.0,0.0,0.0,5.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,3579,Roberto Maximiliano Pereyra,FWD,Left Wing,93.07,1,D,0.0,0.0,0.0768,0.5073,2.0,50.0,48.0,5.0,1.0,12.0,6.0,0,1.0,52.0,7.0,2.0,10.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,3951,Mario Lemina,MID,Center Defensive Midfield,93.07,1,D,0,0.0,0,0.0615,0,78.0,73.0,13.0,10.0,18.0,5.0,1.0,4.0,65.0,2.0,5.0,16.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,5541,Stephan Lichtsteiner,DEF,Right Back,45.0,1,D,0.0,0.0,0.0496,0.0542,2.0,30.0,26.0,4.0,0.0,5.0,2.0,0,3.0,23.0,1.0,0.0,5.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,5689,Juan Guillermo Cuadrado Bello,FWD,Right Wing,93.07,1,D,0.0,1.0,0.2087,0.2165,5.0,78.0,66.0,4.0,2.0,21.0,6.0,3.0,1.0,89.0,12.0,7.0,9.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,5743,Paulo Bruno Exequiel Dybala,MID,Right Center Midfield,48.07,0,D,0.0,0.0,0.2388,0.0766,6.0,27.0,25.0,2.0,1.0,4.0,2.0,0,0,26.0,0.0,1.0,4.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,6584,Simone Zaza,FWD,Center Forward,76.62,1,D,1.0,0.0,0.6308,0.1231,7.0,23.0,20.0,0.0,0.0,15.0,5.0,0,1.0,22.0,1.0,0.0,1.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,6590,Norberto Murara Neto,GK,Goalkeeper,93.07,1,D,0,0.0,0,0,0,19.0,17.0,1.0,0.0,0,3.0,0,0,11.0,0.0,0.0,1.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,6943,Andrea Barzagli,DEF,Right Center Back,93.07,1,D,0,0.0,0,0,0,53.0,42.0,8.0,3.0,6.0,3.0,2.0,1.0,34.0,2.0,4.0,8.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,6945,Alex Sandro Lobo Silva,DEF,Left Back,93.07,1,D,0.0,0.0,0.0466,0.5788,1.0,90.0,68.0,14.0,1.0,5.0,7.0,1.0,0,70.0,12.0,4.0,21.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,6954,Giorgio Chiellini,DEF,Right Back,48.07,0,D,0.0,0.0,0.081,0,1.0,41.0,34.0,11.0,6.0,3.0,4.0,1.0,0,29.0,1.0,4.0,11.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,7013,Stefano Sturaro,MID,Right Center Midfield,45.0,1,D,0.0,0.0,0.1176,0.1118,1.0,32.0,25.0,3.0,2.0,9.0,3.0,0,1.0,23.0,1.0,2.0,5.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,7173,Leonardo Bonucci,DEF,Left Center Back,93.07,1,D,0.0,0.0,0.0456,0.1134,2.0,57.0,51.0,9.0,4.0,3.0,5.0,4.0,0,43.0,0.0,4.0,9.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,20004,Paul Pogba,MID,Left Center Midfield,93.07,1,D,0.0,0.0,0.3932,0.0335,7.0,67.0,58.0,11.0,6.0,15.0,4.0,1.0,0,71.0,8.0,6.0,11.0
3879543,2015-09-23,Serie A,Juventus,Frosinone,25345,Anderson Hernanes de Carvalho Andrade,MID,Right Center Forward,16.45,0,D,0.0,0.0,0.0733,0,2.0,20.0,18.0,3.0,2.0,1.0,2.0,0,1.0,16.0,1.0,1.0,3.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3385,Alexis Alejandro Sánchez Sánchez,FWD,Left Wing,94.53,1,W,3.0,0.0,1.2801,0.3538,6.0,49.0,37.0,7.0,2.0,19.0,6.0,0,3.0,58.0,4.0,7.0,10.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3394,Laurent Koscielny,DEF,Left Center Back,94.53,1,W,0,0.0,0,0,0,62.0,51.0,12.0,3.0,3.0,9.0,1.0,0,49.0,1.0,1.0,12.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3461,Petr Čech,GK,Goalkeeper,94.53,1,W,0,0.0,0,0,0,27.0,20.0,3.0,1.0,1.0,1.0,0,0,8.0,0.0,0.0,3.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3475,Per Mertesacker,DEF,Right Center Back,94.53,1,W,0,0.0,0,0,0,66.0,61.0,7.0,4.0,3.0,2.0,0,2.0,45.0,0.0,2.0,7.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3496,Mesut Özil,MID,Center Attacking Midfield,94.53,1,W,0.0,1.0,0.4356,0.5622,3.0,58.0,49.0,16.0,7.0,19.0,6.0,1.0,2.0,60.0,7.0,11.0,18.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3498,Ignacio Monreal Eraso,DEF,Left Back,94.53,1,W,0,2.0,0,0.35,0,55.0,44.0,5.0,4.0,9.0,5.0,2.0,2.0,26.0,4.0,2.0,8.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3511,Héctor Bellerín Moruno,DEF,Right Back,94.53,1,W,0,0.0,0,0.1971,0,57.0,41.0,5.0,3.0,15.0,8.0,0,3.0,45.0,5.0,2.0,7.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3517,Aaron Ramsey,FWD,Right Wing,76.7,1,W,0.0,0.0,0.1816,0,3.0,41.0,36.0,8.0,6.0,18.0,4.0,0,2.0,36.0,2.0,5.0,8.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3525,Alex Oxlade-Chamberlain,FWD,Right Wing,17.83,0,W,0,0.0,0,0.1978,0,5.0,4.0,1.0,0.0,1.0,1.0,0,0,7.0,2.0,2.0,1.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3604,Olivier Giroud,FWD,Center Forward,14.55,0,W,1.0,0.0,0.2132,0,1.0,2.0,1.0,0.0,0.0,2.0,0,0,0,1.0,0.0,1.0,0.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,3668,Theo Walcott,FWD,Center Forward,79.98,1,W,1.0,0.0,1.0015,0.1087,8.0,14.0,13.0,0.0,0.0,2.0,0,0,1.0,15.0,2.0,1.0,2.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,6631,Mathieu Flamini,MID,Right Center Midfield,20.52,1,W,0,0.0,0,0,0,5.0,4.0,1.0,0.0,3.0,1.0,0,2.0,5.0,0.0,0.0,1.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,11386,Santiago Cazorla González,MID,Left Center Midfield,94.53,1,W,0.0,1.0,0.1726,0.6076,5.0,87.0,75.0,17.0,10.0,20.0,11.0,1.0,4.0,77.0,2.0,4.0,20.0
3754174,2015-09-26,Premier League,Arsenal,Leicester City,42703,Mikel Arteta Amatriain,MID,Right Center Midfield,74.02,0,W,0,0.0,0,0,0,50.0,43.0,8.0,5.0,14.0,2.0,2.0,0,36.0,0.0,4.0,8.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,3508,Sandro Ramírez Castillo,FWD,Right Wing,13.83,0,W,0.0,0.0,0.2387,0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,0,0,5.0,0.0,1.0,0.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,4320,Neymar da Silva Santos Junior,FWD,Left Wing,93.15,1,W,0.0,0.0,1.3506,0.2075,5.0,30.0,25.0,1.0,1.0,16.0,3.0,0,1.0,43.0,5.0,1.0,2.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,5203,Sergio Busquets i Burgos,MID,Left Center Midfield,93.15,1,W,0.0,1.0,0.0181,0.1389,1.0,51.0,42.0,9.0,5.0,18.0,4.0,2.0,3.0,37.0,0.0,5.0,10.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,5213,Gerard Piqué Bernabéu,DEF,Right Center Back,93.15,1,W,0,0.0,0,0,0,81.0,72.0,7.0,3.0,5.0,8.0,1.0,3.0,59.0,4.0,1.0,7.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,5246,Luis Alberto Suárez Díaz,FWD,Center Forward,93.15,1,W,2.0,0.0,0.3839,0.5509,5.0,20.0,16.0,3.0,2.0,8.0,3.0,0,0,19.0,2.0,3.0,7.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,5470,Ivan Rakitić,MID,Right Center Midfield,93.15,1,W,0.0,0.0,0.0488,0.1405,1.0,83.0,66.0,17.0,9.0,11.0,9.0,1.0,0,65.0,4.0,16.0,17.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,5503,Lionel Andrés Messi Cuccittini,FWD,Right Wing,9.17,1,W,0,0.0,0,0,0,5.0,4.0,1.0,1.0,0,0,0,0,6.0,1.0,0.0,1.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,5506,Javier Alejandro Mascherano,MID,Center Defensive Midfield,93.15,1,W,0.0,0.0,0.0225,0.0603,1.0,83.0,80.0,20.0,8.0,20.0,5.0,4.0,5.0,62.0,4.0,9.0,20.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,6379,Sergi Roberto Carnicer,DEF,Right Back,93.15,1,W,0,1.0,0,0.0724,0,84.0,71.0,10.0,3.0,10.0,5.0,0,3.0,64.0,10.0,4.0,11.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,6616,Munir El Haddadi Mohamed,FWD,Right Wing,70.15,0,W,0.0,0.0,0.0291,0.0136,1.0,33.0,22.0,2.0,0.0,21.0,4.0,0,0,31.0,2.0,4.0,3.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,6834,Gerard Gumbau Garriga,DEF,Left Back,3.13,0,W,0,0.0,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,1.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,7068,Marc Bartra Aregall,DEF,Left Center Back,93.15,1,W,0,0.0,0,0,0,90.0,80.0,11.0,3.0,13.0,10.0,1.0,4.0,72.0,5.0,3.0,11.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,20055,Marc-André ter Stegen,GK,Goalkeeper,93.15,1,W,0,0.0,0,0,0,31.0,29.0,1.0,0.0,0,2.0,0,0,17.0,0.0,0.0,1.0
267611,2015-09-26,La Liga,Barcelona,Las Palmas,22102,Adriano Correia Claro,DEF,Left Back,90.02,1,W,0,0.0,0,0,0,64.0,58.0,6.0,5.0,10.0,4.0,3.0,3.0,42.0,0.0,1.0,6.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,3058,Javier Hernández Balcázar,MID,Left Center Forward,14.77,0,W,0.0,0.0,0.0961,0,2.0,6.0,6.0,0.0,0.0,2.0,0,0,0,8.0,0.0,0.0,0.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,5555,Julian Brandt,MID,Left Midfield,71.72,1,W,1.0,0.0,0.0857,0,1.0,37.0,28.0,1.0,2.0,17.0,5.0,1.0,2.0,33.0,6.0,2.0,1.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,7039,Hakan Çalhanoğlu,MID,Right Midfield,18.63,0,W,0.0,0.0,0.0407,0.2771,2.0,17.0,15.0,0.0,0.0,3.0,2.0,0,0,16.0,0.0,0.0,2.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,8213,Karim Bellarabi,MID,Right Center Forward,58.0,1,W,0.0,0.0,0.0605,0,1.0,21.0,17.0,0.0,0.0,15.0,2.0,0,1.0,25.0,2.0,1.0,0.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,8219,Admir Mehmedi,MID,Right Midfield,75.58,1,W,1.0,0.0,0.1411,0,2.0,40.0,26.0,5.0,2.0,15.0,5.0,0,1.0,41.0,3.0,4.0,5.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,8221,Jonathan Tah,DEF,Right Center Back,90.35,1,W,0.0,0.0,0.297,0,3.0,31.0,27.0,4.0,3.0,12.0,12.0,1.0,1.0,25.0,1.0,2.0,4.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,8222,Kevin Kampl,MID,Right Center Forward,32.35,0,W,1.0,0.0,0.2594,0.0247,2.0,17.0,13.0,0.0,1.0,4.0,2.0,0,0,18.0,0.0,1.0,1.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,8313,Kyriakos Papadopoulos,DEF,Left Center Back,90.35,1,W,0,0.0,0,0,0,35.0,26.0,3.0,1.0,7.0,4.0,0,0,16.0,0.0,2.0,3.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,8549,Giulio Donati,DEF,Right Back,90.35,1,W,0.0,0.0,0.0275,0,1.0,60.0,42.0,17.0,8.0,8.0,5.0,1.0,0,33.0,0.0,6.0,17.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,8805,Christoph Kramer,MID,Left Defensive Midfield,90.35,1,W,0,0.0,0,0.3438,0,82.0,67.0,12.0,5.0,18.0,9.0,2.0,2.0,63.0,2.0,7.0,15.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,8969,Lars Bender,MID,Right Defensive Midfield,90.35,1,W,0.0,1.0,0.0195,0.1286,1.0,79.0,63.0,10.0,7.0,24.0,10.0,0,4.0,51.0,2.0,10.0,11.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,11394,Stefan Kießling,MID,Left Center Forward,90.35,1,W,0.0,0.0,0.0621,0.0745,1.0,36.0,25.0,1.0,3.0,11.0,3.0,0,1.0,20.0,2.0,5.0,2.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,15581,Bernd Leno,GK,Goalkeeper,90.35,1,W,0,0.0,0,0,0,36.0,20.0,10.0,2.0,0,3.0,0,0,18.0,0.0,1.0,10.0
3890315,2015-09-26,Bundesliga,Bayer Leverkusen,Werder Bremen,20415,Sebastian Boenisch,DEF,Left Back,90.35,1,W,0,0.0,0,0.034,0,73.0,47.0,12.0,7.0,7.0,4.0,2.0,4.0,39.0,4.0,8.0,13.0
3879548,2015-09-26,Serie A,Juventus,Napoli,3477,Álvaro Borja Morata Martín,MID,Right Center Forward,22.82,0,L,0.0,0.0,0.1437,0,2.0,5.0,3.0,1.0,1.0,6.0,0,0,0,7.0,0.0,0.0,1.0
3879548,2015-09-26,Serie A,Juventus,Napoli,3579,Roberto Maximiliano Pereyra,MID,Center Attacking Midfield,93.0,1,L,0,0.0,0,0.1695,0,36.0,32.0,3.0,2.0,22.0,7.0,0,2.0,38.0,7.0,3.0,4.0
3879548,2015-09-26,Serie A,Juventus,Napoli,3951,Mario Lemina,MID,Right Center Midfield,93.0,1,L,1.0,0.0,0.163,0,1.0,49.0,43.0,6.0,4.0,26.0,2.0,0,4.0,46.0,2.0,3.0,6.0
3879548,2015-09-26,Serie A,Juventus,Napoli,5689,Juan Guillermo Cuadrado Bello,MID,Center Defensive Midfield,29.58,0,L,0,0.0,0,0.0258,0,13.0,10.0,2.0,1.0,6.0,2.0,0,1.0,14.0,1.0,2.0,3.0
3879548,2015-09-26,Serie A,Juventus,Napoli,5743,Paulo Bruno Exequiel Dybala,MID,Right Center Forward,70.18,1,L,0.0,1.0,0.0266,0.6043,1.0,21.0,18.0,3.0,2.0,17.0,3.0,1.0,0,27.0,3.0,1.0,4.0
3879548,2015-09-26,Serie A,Juventus,Napoli,6584,Simone Zaza,MID,Left Center Forward,93.0,1,L,0.0,0.0,0.1689,0.0892,2.0,13.0,11.0,1.0,1.0,17.0,4.0,1.0,0,14.0,0.0,2.0,2.0
3879548,2015-09-26,Serie A,Juventus,Napoli,6945,Alex Sandro Lobo Silva,DEF,Right Back,4.9,0,L,0,0.0,0,0,0,2.0,2.0,0.0,0.0,2.0,0,0,0,1.0,0.0,0.0,0.0
3879548,2015-09-26,Serie A,Juventus,Napoli,6949,Gianluigi Buffon,GK,Goalkeeper,93.0,1,L,0,0.0,0,0,0,27.0,25.0,2.0,0.0,0,3.0,0,0,12.0,0.0,0.0,2.0
3879548,2015-09-26,Serie A,Juventus,Napoli,6954,Giorgio Chiellini,DEF,Left Center Back,93.0,1,L,0.0,0.0,0.4413,0.0266,1.0,69.0,58.0,6.0,2.0,11.0,9.0,3.0,1.0,58.0,3.0,2.0,6.0
3879548,2015-09-26,Serie A,Juventus,Napoli,7173,Leonardo Bonucci,DEF,Right Center Back,93.0,1,L,0.0,0.0,0.0177,0.0216,1.0,71.0,61.0,12.0,6.0,4.0,5.0,2.0,1.0,55.0,3.0,3.0,13.0
3879548,2015-09-26,Serie A,Juventus,Napoli,7952,Simone Padoin,DEF,Right Back,88.1,1,L,0,0.0,0,0.1012,0,46.0,41.0,5.0,3.0,7.0,6.0,2.0,1.0,34.0,4.0,2.0,7.0
3879548,2015-09-26,Serie A,Juventus,Napoli,20004,Paul Pogba,MID,Left Center Midfield,93.0,1,L,0.0,0.0,0.1708,0,4.0,34.0,24.0,0.0,0.0,34.0,7.0,0,2.0,48.0,4.0,1.0,0.0
3879548,2015-09-26,Serie A,Juventus,Napoli,20008,Patrice Evra,DEF,Left Back,93.0,1,L,0,0.0,0,0,0,61.0,52.0,3.0,4.0,11.0,4.0,2.0,2.0,36.0,1.0,3.0,3.0
3879548,2015-09-26,Serie A,Juventus,Napoli,25345,Anderson Hernanes de Carvalho Andrade,MID,Center Defensive Midfield,63.42,1,L,0,0.0,0,0,0,47.0,41.0,4.0,2.0,17.0,1.0,0,1.0,40.0,0.0,4.0,4.0
3829483,2015-09-26,Ligue 1,Paris Saint-Germain,Nantes,2995,Ángel Fabián Di María Hernández,FWD,Right Wing,81.97,1,W,1.0,1.0,0.4031,0.146,4.0,47.0,28.0,5.0,4.0,12.0,6.0,0,1.0,45.0,6.0,11.0,6.0
3829483,2015-09-26,Ligue 1,Paris Saint-Germain,Nantes,3166,Marco Verratti,MID,Right Center Midfield,91.93,1,W,0,0.0,0,0,0,105.0,95.0,20.0,10.0,23.0,11.0,0,2.0,92.0,2.0,11.0,20.0
3829483,2015-09-26,Ligue 1,Paris Saint-Germain,Nantes,3295,Thiago Emiliano da Silva,DEF,Right Center Back,91.93,1,W,0,0.0,0,0,0,78.0,73.0,7.0,3.0,4.0,3.0,0,2.0,53.0,1.0,3.0,7.0
3829483,2015-09-26,Ligue 1,Paris Saint-Germain,Nantes,3481,Serge Aurier,DEF,Right Back,91.93,1,W,1.0,0.0,0.4752,0,3.0,67.0,57.0,8.0,2.0,23.0,5.0,1.0,2.0,44.0,2.0,3.0,8.0
