match_id,date,club,player_id,player,role,state,passes,progressive_passes,shots,xg,pressures,recoveries
3829413,2015-08-07,Paris Saint-Germain,3026,Adrien Rabiot,MID,Level,27,5,1,0.04916204,6,2
3829413,2015-08-07,Paris Saint-Germain,3166,Marco Verratti,MID,Level,57,5,0,0,14,5
3829413,2015-08-07,Paris Saint-Germain,3166,Marco Verratti,MID,Leading,11,0,0,0,4,1
3829413,2015-08-07,Paris Saint-Germain,3295,Thiago Emiliano da Silva,DEF,Level,37,4,0,0,0,0
3829413,2015-08-07,Paris Saint-Germain,3295,Thiago Emiliano da Silva,DEF,Leading,7,3,0,0,2,2
3829413,2015-08-07,Paris Saint-Germain,3481,Serge Aurier,DEF,Level,24,1,0,0,13,3
3829413,2015-08-07,Paris Saint-Germain,3481,Serge Aurier,DEF,Leading,10,1,0,0,4,3
3829413,2015-08-07,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Level,23,3,2,1.03779552,3,3
3829413,2015-08-07,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Leading,5,2,0,0,1,4
3829413,2015-08-07,Paris Saint-Germain,3956,David Luiz Moreira Marinho,DEF,Level,31,2,0,0,7,2
3829413,2015-08-07,Paris Saint-Germain,3956,David Luiz Moreira Marinho,DEF,Leading,11,3,0,0,3,0
3829413,2015-08-07,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,FWD,Level,18,2,0,0,6,1
3829413,2015-08-07,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,FWD,Leading,11,0,2,0.26461683,6,2
3829413,2015-08-07,Paris Saint-Germain,4325,Thiago Motta,FWD,Level,17,2,0,0,2,0
3829413,2015-08-07,Paris Saint-Germain,4325,Thiago Motta,FWD,Leading,17,3,0,0,9,1
3829413,2015-08-07,Paris Saint-Germain,4370,Javier Matías Pastore,FWD,Level,28,3,1,0.06364755,6,2
3829413,2015-08-07,Paris Saint-Germain,4375,Blaise Matuidi,MID,Level,32,3,0,0,8,4
3829413,2015-08-07,Paris Saint-Germain,4375,Blaise Matuidi,MID,Leading,7,2,0,0,5,1
3829413,2015-08-07,Paris Saint-Germain,4440,Kevin Trapp,GK,Level,9,2,0,0,0,1
3829413,2015-08-07,Paris Saint-Germain,4440,Kevin Trapp,GK,Leading,10,1,0,0,0,1
3829413,2015-08-07,Paris Saint-Germain,8510,Jean-Kévin Augustin,FWD,Leading,1,0,0,0,0,1
3829413,2015-08-07,Paris Saint-Germain,8515,Benjamin Stambouli,MID,Leading,9,1,0,0,1,4
3829413,2015-08-07,Paris Saint-Germain,26613,Maxwell Scherrer Cabelino Andrade,DEF,Level,27,2,0,0,3,0
3829413,2015-08-07,Paris Saint-Germain,26613,Maxwell Scherrer Cabelino Andrade,DEF,Leading,16,1,0,0,2,1
3754141,2015-08-09,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,DEF,Trailing,22,4,3,0.15877506,5,4
3754141,2015-08-09,Arsenal,3394,Laurent Koscielny,DEF,Level,13,4,1,0.024582975,3,2
3754141,2015-08-09,Arsenal,3394,Laurent Koscielny,DEF,Trailing,29,4,0,0,6,5
3754141,2015-08-09,Arsenal,3437,Francis Joseph Coquelin,MID,Level,24,2,0,0,6,4
3754141,2015-08-09,Arsenal,3437,Francis Joseph Coquelin,MID,Trailing,17,3,0,0,2,1
3754141,2015-08-09,Arsenal,3461,Petr Čech,GK,Level,12,5,0,0,0,2
3754141,2015-08-09,Arsenal,3461,Petr Čech,GK,Trailing,16,1,0,0,0,2
3754141,2015-08-09,Arsenal,3475,Per Mertesacker,DEF,Level,11,2,1,0.09420774,1,3
3754141,2015-08-09,Arsenal,3475,Per Mertesacker,DEF,Trailing,27,3,0,0,4,0
3754141,2015-08-09,Arsenal,3496,Mesut Özil,MID,Level,30,2,1,0.043451663,5,2
3754141,2015-08-09,Arsenal,3496,Mesut Özil,MID,Trailing,48,8,1,0.057946347,8,4
3754141,2015-08-09,Arsenal,3498,Ignacio Monreal Eraso,DEF,Level,22,2,0,0,6,0
3754141,2015-08-09,Arsenal,3498,Ignacio Monreal Eraso,DEF,Trailing,58,5,0,0,4,3
3754141,2015-08-09,Arsenal,3517,Aaron Ramsey,MID,Level,27,3,2,0.051485355999999996,8,4
3754141,2015-08-09,Arsenal,3517,Aaron Ramsey,MID,Trailing,45,10,0,0,10,3
3754141,2015-08-09,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,Level,14,1,1,0.043670855,7,4
3754141,2015-08-09,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,Trailing,31,8,2,0.055913387999999994,10,7
3754141,2015-08-09,Arsenal,3604,Olivier Giroud,FWD,Level,13,0,1,0.08044526,1,1
3754141,2015-08-09,Arsenal,3604,Olivier Giroud,FWD,Trailing,13,0,5,0.462890515,4,1
3754141,2015-08-09,Arsenal,3668,Theo Walcott,MID,Trailing,6,0,2,0.14044420600000002,2,2
3754141,2015-08-09,Arsenal,4428,Mathieu Debuchy,DEF,Level,23,6,0,0,4,2
3754141,2015-08-09,Arsenal,4428,Mathieu Debuchy,DEF,Trailing,21,4,1,0.029352702,2,3
3754141,2015-08-09,Arsenal,11386,Santiago Cazorla González,FWD,Level,32,6,1,0.013115857,5,4
3754141,2015-08-09,Arsenal,11386,Santiago Cazorla González,FWD,Trailing,52,10,1,0.035296515,4,4
3890260,2015-08-15,Bayer Leverkusen,3083,Heung-Min Son,FWD,Level,4,1,2,0.41902083,5,2
3890260,2015-08-15,Bayer Leverkusen,3083,Heung-Min Son,FWD,Trailing,14,0,0,0,7,3
3890260,2015-08-15,Bayer Leverkusen,5555,Julian Brandt,MID,Level,5,0,1,0.11149212,1,1
3890260,2015-08-15,Bayer Leverkusen,5555,Julian Brandt,MID,Leading,6,1,1,0.10303661,4,0
3890260,2015-08-15,Bayer Leverkusen,7039,Hakan Çalhanoğlu,MID,Level,14,1,1,0.014812021,9,2
3890260,2015-08-15,Bayer Leverkusen,7039,Hakan Çalhanoğlu,MID,Trailing,22,0,4,0.29882342300000003,7,2
3890260,2015-08-15,Bayer Leverkusen,7039,Hakan Çalhanoğlu,MID,Leading,17,1,0,0,5,4
3890260,2015-08-15,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Level,27,7,0,0,5,10
3890260,2015-08-15,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Trailing,27,3,1,0.062072188,4,1
3890260,2015-08-15,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Leading,5,0,1,0.06138661,2,1
3890260,2015-08-15,Bayer Leverkusen,8213,Karim Bellarabi,FWD,Level,8,0,0,0,6,3
3890260,2015-08-15,Bayer Leverkusen,8213,Karim Bellarabi,FWD,Trailing,11,2,0,0,11,3
3890260,2015-08-15,Bayer Leverkusen,8213,Karim Bellarabi,FWD,Leading,3,0,0,0,7,0
3890260,2015-08-15,Bayer Leverkusen,8219,Admir Mehmedi,MID,Level,2,0,0,0,3,1
3890260,2015-08-15,Bayer Leverkusen,8219,Admir Mehmedi,MID,Leading,14,0,2,0.35011433000000003,4,1
3890260,2015-08-15,Bayer Leverkusen,8221,Jonathan Tah,DEF,Level,10,1,0,0,6,2
3890260,2015-08-15,Bayer Leverkusen,8221,Jonathan Tah,DEF,Trailing,19,2,0,0,3,2
3890260,2015-08-15,Bayer Leverkusen,8221,Jonathan Tah,DEF,Leading,7,3,0,0,1,1
3890260,2015-08-15,Bayer Leverkusen,8313,Kyriakos Papadopoulos,DEF,Level,9,0,1,0.12714502,7,1
3890260,2015-08-15,Bayer Leverkusen,8313,Kyriakos Papadopoulos,DEF,Trailing,8,0,2,0.17272524,3,0
3890260,2015-08-15,Bayer Leverkusen,8313,Kyriakos Papadopoulos,DEF,Leading,2,1,1,0.05866001,1,1
3890260,2015-08-15,Bayer Leverkusen,8805,Christoph Kramer,MID,Level,21,1,0,0,3,2
3890260,2015-08-15,Bayer Leverkusen,8805,Christoph Kramer,MID,Trailing,29,2,0,0,8,5
3890260,2015-08-15,Bayer Leverkusen,8805,Christoph Kramer,MID,Leading,6,1,0,0,6,0
3890260,2015-08-15,Bayer Leverkusen,8918,Roberto Hilbert,DEF,Level,19,6,0,0,5,2
3890260,2015-08-15,Bayer Leverkusen,8918,Roberto Hilbert,DEF,Trailing,26,7,0,0,9,3
3890260,2015-08-15,Bayer Leverkusen,8918,Roberto Hilbert,DEF,Leading,19,4,0,0,1,2
3890260,2015-08-15,Bayer Leverkusen,8969,Lars Bender,MID,Level,10,0,0,0,2,2
3890260,2015-08-15,Bayer Leverkusen,8969,Lars Bender,MID,Trailing,26,2,1,0.02694474,8,1
3890260,2015-08-15,Bayer Leverkusen,9363,André Ramalho Silva,MID,Leading,1,0,0,0,0,0
3890260,2015-08-15,Bayer Leverkusen,11394,Stefan Kießling,FWD,Level,11,0,3,0.6903942430000001,7,0
3890260,2015-08-15,Bayer Leverkusen,11394,Stefan Kießling,FWD,Trailing,19,0,3,0.73990742,7,1
3890260,2015-08-15,Bayer Leverkusen,11394,Stefan Kießling,FWD,Leading,9,0,1,0.20278592,0,2
3890260,2015-08-15,Bayer Leverkusen,15581,Bernd Leno,GK,Level,12,3,0,0,0,4
3890260,2015-08-15,Bayer Leverkusen,15581,Bernd Leno,GK,Trailing,19,6,0,0,0,2
3890260,2015-08-15,Bayer Leverkusen,15581,Bernd Leno,GK,Leading,4,2,0,0,0,2
3754312,2015-08-16,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Level,31,7,6,0.751815952,9,9
3754312,2015-08-16,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Leading,17,1,2,0.126986401,5,3
3754312,2015-08-16,Arsenal,3394,Laurent Koscielny,DEF,Level,34,5,1,0.043047544,4,0
3754312,2015-08-16,Arsenal,3394,Laurent Koscielny,DEF,Leading,26,3,0,0,4,1
3754312,2015-08-16,Arsenal,3437,Francis Joseph Coquelin,MID,Level,40,7,0,0,15,4
3754312,2015-08-16,Arsenal,3437,Francis Joseph Coquelin,MID,Leading,14,2,0,0,6,2
3754312,2015-08-16,Arsenal,3461,Petr Čech,GK,Level,16,4,0,0,0,2
3754312,2015-08-16,Arsenal,3461,Petr Čech,GK,Leading,15,4,0,0,0,2
3754312,2015-08-16,Arsenal,3475,Per Mertesacker,DEF,Level,28,3,0,0,2,0
3754312,2015-08-16,Arsenal,3475,Per Mertesacker,DEF,Leading,21,1,0,0,2,0
3754312,2015-08-16,Arsenal,3496,Mesut Özil,MID,Level,33,5,1,0.03196157,9,1
3754312,2015-08-16,Arsenal,3496,Mesut Özil,MID,Leading,31,2,0,0,9,1
3754312,2015-08-16,Arsenal,3498,Ignacio Monreal Eraso,DEF,Level,25,3,0,0,6,0
3754312,2015-08-16,Arsenal,3498,Ignacio Monreal Eraso,DEF,Leading,33,3,0,0,9,7
3754312,2015-08-16,Arsenal,3511,Héctor Bellerín Moruno,DEF,Level,24,1,0,0,8,3
3754312,2015-08-16,Arsenal,3511,Héctor Bellerín Moruno,DEF,Leading,23,2,0,0,6,0
3754312,2015-08-16,Arsenal,3517,Aaron Ramsey,FWD,Level,38,2,2,0.1080363214,8,6
3754312,2015-08-16,Arsenal,3517,Aaron Ramsey,FWD,Leading,42,3,1,0.12823972,20,3
3754312,2015-08-16,Arsenal,3525,Alex Oxlade-Chamberlain,MID,Leading,9,1,2,0.178283485,7,4
3754312,2015-08-16,Arsenal,3528,Kieran Gibbs,MID,Leading,3,0,0,0,5,0
3754312,2015-08-16,Arsenal,3604,Olivier Giroud,FWD,Level,11,1,3,0.296878056,3,0
3754312,2015-08-16,Arsenal,3604,Olivier Giroud,FWD,Leading,13,1,0,0,5,0
3754312,2015-08-16,Arsenal,11386,Santiago Cazorla González,MID,Level,48,6,1,0.05370199,3,6
3754312,2015-08-16,Arsenal,11386,Santiago Cazorla González,MID,Leading,35,6,1,0.058958136,4,5
3754312,2015-08-16,Arsenal,42703,Mikel Arteta Amatriain,FWD,Leading,5,0,0,0,6,0
3829432,2015-08-16,Paris Saint-Germain,3166,Marco Verratti,MID,Level,24,5,0,0,0,0
3829432,2015-08-16,Paris Saint-Germain,3166,Marco Verratti,MID,Leading,118,16,0,0,10,5
3829432,2015-08-16,Paris Saint-Germain,3295,Thiago Emiliano da Silva,DEF,Level,16,2,0,0,0,1
3829432,2015-08-16,Paris Saint-Germain,3295,Thiago Emiliano da Silva,DEF,Leading,89,10,2,0.16658826,5,6
3829432,2015-08-16,Paris Saint-Germain,3481,Serge Aurier,DEF,Level,8,0,0,0,1,0
3829432,2015-08-16,Paris Saint-Germain,3481,Serge Aurier,DEF,Leading,68,4,1,0.2237682,23,4
3829432,2015-08-16,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Level,12,2,3,0.175448003,0,2
3829432,2015-08-16,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Leading,39,5,1,0.046555348,6,5
3829432,2015-08-16,Paris Saint-Germain,3956,David Luiz Moreira Marinho,DEF,Level,13,2,0,0,0,0
3829432,2015-08-16,Paris Saint-Germain,3956,David Luiz Moreira Marinho,DEF,Leading,80,8,3,0.207250601,4,4
3829432,2015-08-16,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,FWD,Level,4,0,0,0,0,0
3829432,2015-08-16,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,FWD,Leading,12,1,3,0.172981992,6,0
3829432,2015-08-16,Paris Saint-Germain,4325,Thiago Motta,MID,Level,18,3,0,0,2,0
3829432,2015-08-16,Paris Saint-Germain,4325,Thiago Motta,MID,Leading,89,14,1,0.019025786,8,3
3829432,2015-08-16,Paris Saint-Germain,4370,Javier Matías Pastore,FWD,Leading,23,9,1,0.056025844,2,1
3829432,2015-08-16,Paris Saint-Germain,4375,Blaise Matuidi,MID,Level,12,1,1,0.060586702,3,2
3829432,2015-08-16,Paris Saint-Germain,4375,Blaise Matuidi,MID,Leading,48,11,0,0,5,2
3829432,2015-08-16,Paris Saint-Germain,4440,Kevin Trapp,GK,Level,2,0,0,0,0,1
3829432,2015-08-16,Paris Saint-Germain,4440,Kevin Trapp,GK,Leading,22,0,0,0,0,4
3829432,2015-08-16,Paris Saint-Germain,8510,Jean-Kévin Augustin,FWD,Level,3,0,0,0,2,0
3829432,2015-08-16,Paris Saint-Germain,8510,Jean-Kévin Augustin,FWD,Leading,10,0,2,0.13046981600000002,12,2
3829432,2015-08-16,Paris Saint-Germain,8515,Benjamin Stambouli,MID,Leading,16,1,0,0,10,3
3829432,2015-08-16,Paris Saint-Germain,26613,Maxwell Scherrer Cabelino Andrade,DEF,Level,17,0,0,0,0,1
3829432,2015-08-16,Paris Saint-Germain,26613,Maxwell Scherrer Cabelino Andrade,DEF,Leading,65,5,0,0,3,1
3829432,2015-08-16,Paris Saint-Germain,351521,Ezequiel Iván Lavezzi,MID,Leading,10,0,0,0,4,1
3829433,2015-08-21,Paris Saint-Germain,3026,Adrien Rabiot,MID,Level,48,3,1,0.050221086,10,5
3829433,2015-08-21,Paris Saint-Germain,3026,Adrien Rabiot,MID,Leading,22,1,0,0,12,3
3829433,2015-08-21,Paris Saint-Germain,3295,Thiago Emiliano da Silva,DEF,Level,64,12,0,0,3,1
3829433,2015-08-21,Paris Saint-Germain,3295,Thiago Emiliano da Silva,DEF,Leading,15,2,0,0,6,0
3829433,2015-08-21,Paris Saint-Germain,3481,Serge Aurier,DEF,Level,49,6,0,0,15,7
3829433,2015-08-21,Paris Saint-Germain,3481,Serge Aurier,DEF,Leading,21,2,1,0.008910541,6,0
3829433,2015-08-21,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Level,35,3,0,0,2,1
3829433,2015-08-21,Paris Saint-Germain,3745,Lucas Rodrigues Moura da Silva,FWD,Leading,22,3,0,0,5,2
3829433,2015-08-21,Paris Saint-Germain,3956,David Luiz Moreira Marinho,DEF,Level,65,6,1,0.048344146,7,3
3829433,2015-08-21,Paris Saint-Germain,3956,David Luiz Moreira Marinho,DEF,Leading,15,1,0,0,2,1
3829433,2015-08-21,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,FWD,Level,14,0,3,0.120435271,9,0
3829433,2015-08-21,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,FWD,Leading,8,0,0,0,3,2
3829433,2015-08-21,Paris Saint-Germain,4325,Thiago Motta,MID,Level,81,13,0,0,14,1
3829433,2015-08-21,Paris Saint-Germain,4325,Thiago Motta,MID,Leading,38,2,0,0,8,3
3829433,2015-08-21,Paris Saint-Germain,4370,Javier Matías Pastore,MID,Level,9,2,0,0,0,2
3829433,2015-08-21,Paris Saint-Germain,4375,Blaise Matuidi,MID,Level,56,6,1,0.101204574,10,3
3829433,2015-08-21,Paris Saint-Germain,4375,Blaise Matuidi,MID,Leading,24,2,0,0,11,1
3829433,2015-08-21,Paris Saint-Germain,4440,Kevin Trapp,GK,Level,23,1,0,0,0,2
3829433,2015-08-21,Paris Saint-Germain,4440,Kevin Trapp,GK,Leading,15,2,0,0,0,1
3829433,2015-08-21,Paris Saint-Germain,8510,Jean-Kévin Augustin,FWD,Leading,5,0,1,0.37049308,9,0
3829433,2015-08-21,Paris Saint-Germain,8515,Benjamin Stambouli,FWD,Leading,5,1,0,0,3,0
3829433,2015-08-21,Paris Saint-Germain,26613,Maxwell Scherrer Cabelino Andrade,DEF,Level,53,5,0,0,4,3
3829433,2015-08-21,Paris Saint-Germain,26613,Maxwell Scherrer Cabelino Andrade,DEF,Leading,19,1,0,0,1,1
3829433,2015-08-21,Paris Saint-Germain,351521,Ezequiel Iván Lavezzi,FWD,Level,25,2,1,0.0664733,7,2
3829433,2015-08-21,Paris Saint-Germain,351521,Ezequiel Iván Lavezzi,FWD,Leading,2,0,0,0,2,0
3890273,2015-08-22,Bayer Leverkusen,5494,Robbie Kruse,MID,Leading,5,0,0,0,7,0
3890273,2015-08-22,Bayer Leverkusen,5555,Julian Brandt,FWD,Level,8,1,1,0.18353468,5,1
3890273,2015-08-22,Bayer Leverkusen,5555,Julian Brandt,FWD,Leading,18,2,0,0,4,0
3890273,2015-08-22,Bayer Leverkusen,7039,Hakan Çalhanoğlu,FWD,Level,16,0,1,0.057670437,2,0
3890273,2015-08-22,Bayer Leverkusen,7039,Hakan Çalhanoğlu,FWD,Leading,45,4,2,0.070637473,13,6
3890273,2015-08-22,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Level,15,2,0,0,5,4
3890273,2015-08-22,Bayer Leverkusen,8212,Wendell Nascimento Borges,DEF,Leading,43,6,0,0,18,4
3890273,2015-08-22,Bayer Leverkusen,8213,Karim Bellarabi,FWD,Leading,11,0,0,0,11,1
3890273,2015-08-22,Bayer Leverkusen,8219,Admir Mehmedi,MID,Level,13,2,1,0.013125718,4,0
3890273,2015-08-22,Bayer Leverkusen,8219,Admir Mehmedi,MID,Leading,18,4,1,0.12571001,5,2
3890273,2015-08-22,Bayer Leverkusen,8221,Jonathan Tah,DEF,Level,12,2,0,0,0,0
3890273,2015-08-22,Bayer Leverkusen,8221,Jonathan Tah,DEF,Leading,28,6,0,0,8,3
3890273,2015-08-22,Bayer Leverkusen,8313,Kyriakos Papadopoulos,FWD,Leading,1,0,0,0,3,0
3890273,2015-08-22,Bayer Leverkusen,8805,Christoph Kramer,MID,Level,20,0,0,0,2,2
3890273,2015-08-22,Bayer Leverkusen,8805,Christoph Kramer,MID,Leading,57,7,1,0.099087544,7,10
3890273,2015-08-22,Bayer Leverkusen,8918,Roberto Hilbert,DEF,Level,15,3,0,0,2,2
3890273,2015-08-22,Bayer Leverkusen,8918,Roberto Hilbert,DEF,Leading,33,6,1,0.042761102,8,7
3890273,2015-08-22,Bayer Leverkusen,8969,Lars Bender,MID,Level,21,3,0,0,2,1
3890273,2015-08-22,Bayer Leverkusen,8969,Lars Bender,MID,Leading,39,7,2,0.052297959000000005,18,4
3890273,2015-08-22,Bayer Leverkusen,9363,André Ramalho Silva,DEF,Level,16,3,0,0,2,0
3890273,2015-08-22,Bayer Leverkusen,9363,André Ramalho Silva,DEF,Leading,33,4,1,0.2779947,9,3
3890273,2015-08-22,Bayer Leverkusen,11394,Stefan Kießling,FWD,Level,10,0,0,0,3,1
3890273,2015-08-22,Bayer Leverkusen,11394,Stefan Kießling,FWD,Leading,22,1,0,0,17,5
3890273,2015-08-22,Bayer Leverkusen,15581,Bernd Leno,GK,Level,7,0,0,0,0,1
3890273,2015-08-22,Bayer Leverkusen,15581,Bernd Leno,GK,Leading,29,6,0,0,0,5
266236,2015-08-23,Barcelona,3508,Sandro Ramírez Castillo,FWD,Leading,2,0,0,0,0,0
266236,2015-08-23,Barcelona,4324,Daniel Alves da Silva,DEF,Level,16,1,0,0,2,0
266236,2015-08-23,Barcelona,4691,Claudio Andrés Bravo Muñoz,GK,Level,45,3,0,0,0,2
266236,2015-08-23,Barcelona,4691,Claudio Andrés Bravo Muñoz,GK,Leading,21,1,0,0,0,5
266236,2015-08-23,Barcelona,5203,Sergio Busquets i Burgos,MID,Level,43,3,0,0,4,2
266236,2015-08-23,Barcelona,5203,Sergio Busquets i Burgos,MID,Leading,9,0,0,0,0,1
266236,2015-08-23,Barcelona,5211,Jordi Alba Ramos,DEF,Level,73,3,0,0,1,2
266236,2015-08-23,Barcelona,5211,Jordi Alba Ramos,DEF,Leading,30,6,0,0,1,1
266236,2015-08-23,Barcelona,5216,Andrés Iniesta Luján,MID,Level,37,3,2,0.088355057,6,2
266236,2015-08-23,Barcelona,5216,Andrés Iniesta Luján,MID,Leading,28,2,0,0,3,4
266236,2015-08-23,Barcelona,5246,Luis Alberto Suárez Díaz,FWD,Level,16,4,3,0.606032035,4,2
266236,2015-08-23,Barcelona,5246,Luis Alberto Suárez Díaz,FWD,Leading,15,1,0,0,6,0
266236,2015-08-23,Barcelona,5470,Ivan Rakitić,MID,Level,42,3,0,0,2,4
266236,2015-08-23,Barcelona,5470,Ivan Rakitić,MID,Leading,33,4,0,0,3,5
266236,2015-08-23,Barcelona,5503,Lionel Andrés Messi Cuccittini,FWD,Level,26,2,3,0.8459580529999999,3,2
266236,2015-08-23,Barcelona,5503,Lionel Andrés Messi Cuccittini,FWD,Leading,28,3,1,0.11785116,4,4
266236,2015-08-23,Barcelona,5506,Javier Alejandro Mascherano,DEF,Level,68,10,0,0,3,1
266236,2015-08-23,Barcelona,5506,Javier Alejandro Mascherano,DEF,Leading,25,2,0,0,4,3
266236,2015-08-23,Barcelona,6332,Thomas Vermaelen,DEF,Level,67,3,0,0,1,0
266236,2015-08-23,Barcelona,6332,Thomas Vermaelen,DEF,Leading,17,1,0,0,0,2
266236,2015-08-23,Barcelona,6379,Sergi Roberto Carnicer,DEF,Level,20,1,0,0,5,2
266236,2015-08-23,Barcelona,6379,Sergi Roberto Carnicer,DEF,Leading,25,3,1,0.08417314,1,2
266236,2015-08-23,Barcelona,6998,Rafael Alcântara do Nascimento,FWD,Level,23,1,0,0,6,2
266236,2015-08-23,Barcelona,6998,Rafael Alcântara do Nascimento,FWD,Leading,11,1,0,0,5,1
266236,2015-08-23,Barcelona,7068,Marc Bartra Aregall,MID,Leading,16,2,0,0,3,1
3878548,2015-08-23,Juventus,3486,Fernando Llorente Torres,MID,Trailing,4,0,0,0,0,0
3878548,2015-08-23,Juventus,3579,Roberto Maximiliano Pereyra,MID,Level,45,6,1,0.18616082,19,6
3878548,2015-08-23,Juventus,3579,Roberto Maximiliano Pereyra,MID,Trailing,0,0,0,0,0,0
3878548,2015-08-23,Juventus,5472,Mario Mandžukić,MID,Level,18,2,3,0.93775717,12,2
3878548,2015-08-23,Juventus,5472,Mario Mandžukić,MID,Trailing,3,0,1,0.106553145,1,1
3878548,2015-08-23,Juventus,5541,Stephan Lichtsteiner,DEF,Level,54,8,2,0.108784749,8,2
3878548,2015-08-23,Juventus,5541,Stephan Lichtsteiner,DEF,Trailing,2,0,0,0,0,1
3878548,2015-08-23,Juventus,5743,Paulo Bruno Exequiel Dybala,MID,Level,9,3,0,0,0,2
3878548,2015-08-23,Juventus,5743,Paulo Bruno Exequiel Dybala,MID,Trailing,7,0,0,0,6,2
3878548,2015-08-23,Juventus,6943,Andrea Barzagli,DEF,Level,63,13,1,0.018739419,6,6
3878548,2015-08-23,Juventus,6943,Andrea Barzagli,DEF,Trailing,9,2,0,0,3,0
3878548,2015-08-23,Juventus,6949,Gianluigi Buffon,GK,Level,9,0,0,0,0,2
3878548,2015-08-23,Juventus,6949,Gianluigi Buffon,GK,Trailing,4,1,0,0,0,1
3878548,2015-08-23,Juventus,6954,Giorgio Chiellini,DEF,Level,69,20,0,0,2,7
3878548,2015-08-23,Juventus,6954,Giorgio Chiellini,DEF,Trailing,9,2,0,0,3,1
3878548,2015-08-23,Juventus,7173,Leonardo Bonucci,DEF,Level,62,14,2,0.14720144000000002,5,6
3878548,2015-08-23,Juventus,7173,Leonardo Bonucci,DEF,Trailing,13,5,1,0.053495243,3,3
3878548,2015-08-23,Juventus,7952,Simone Padoin,MID,Level,45,2,2,0.113930342,11,3
3878548,2015-08-23,Juventus,7952,Simone Padoin,MID,Trailing,8,0,0,0,1,0
3878548,2015-08-23,Juventus,8217,Kingsley Coman,MID,Level,29,1,3,0.162802741,10,3
3878548,2015-08-23,Juventus,18874,Mauricio Aníbal Isla Isla,DEF,Trailing,13,2,0,0,3,2
3878548,2015-08-23,Juventus,20004,Paul Pogba,MID,Level,61,5,3,0.09107119,10,7
3878548,2015-08-23,Juventus,20004,Paul Pogba,MID,Trailing,20,5,0,0,2,4
3878548,2015-08-23,Juventus,20008,Patrice Evra,DEF,Level,46,4,2,0.042626166,8,2
3878548,2015-08-23,Juventus,20008,Patrice Evra,DEF,Trailing,5,0,0,0,0,0
3754129,2015-08-24,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Level,69,7,4,0.846603593,20,12
3754129,2015-08-24,Arsenal,3437,Francis Joseph Coquelin,MID,Level,76,11,1,0.0133034745,17,9
3754129,2015-08-24,Arsenal,3461,Petr Čech,GK,Level,29,2,0,0,0,7
3754129,2015-08-24,Arsenal,3496,Mesut Özil,MID,Level,103,8,1,0.043571517,14,5
3754129,2015-08-24,Arsenal,3498,Ignacio Monreal Eraso,DEF,Level,95,12,0,0,10,10
3754129,2015-08-24,Arsenal,3511,Héctor Bellerín Moruno,DEF,Level,53,7,1,0.07208536,11,7
3754129,2015-08-24,Arsenal,3517,Aaron Ramsey,FWD,Level,70,7,3,0.107649966,26,7
3754129,2015-08-24,Arsenal,3525,Alex Oxlade-Chamberlain,MID,Level,4,1,2,0.075582949,2,2
3754129,2015-08-24,Arsenal,3604,Olivier Giroud,FWD,Level,24,1,5,0.690344769,4,4
3754129,2015-08-24,Arsenal,3668,Theo Walcott,FWD,Level,1,0,0,0,4,0
3754129,2015-08-24,Arsenal,3713,Calum Chambers,DEF,Level,50,4,0,0,13,2
3754129,2015-08-24,Arsenal,6746,Gabriel Armando de Abreu,DEF,Level,50,1,2,0.21128843,5,8
3754129,2015-08-24,Arsenal,11386,Santiago Cazorla González,MID,Level,98,18,2,0.048469298,17,11
3754205,2015-08-29,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Level,42,3,4,0.10890922210000001,7,5
3754205,2015-08-29,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,Leading,30,4,3,0.20680284799999998,7,1
3754205,2015-08-29,Arsenal,3394,Laurent Koscielny,DEF,Level,43,5,0,0,5,5
3754205,2015-08-29,Arsenal,3394,Laurent Koscielny,DEF,Leading,41,7,0,0,0,2
3754205,2015-08-29,Arsenal,3437,Francis Joseph Coquelin,MID,Level,41,3,1,0.024668336,12,2
