match_id,date,club,player_id,player,role,x_bin,y_bin,passes,completed,progressive,risk,reward,xa
3754009,2016-04-17,Arsenal,3569,Daniel Nii Tackie Mensah Welbeck,FWD,4,2,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3461,Petr Čech,GK,1,0,1,0,0,0,0,0.0
3754009,2016-04-17,Arsenal,3647,Alex Iwobi,FWD,2,2,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3437,Francis Joseph Coquelin,MID,5,2,1,1,0,0,1,0.23096606
3754009,2016-04-17,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,2,2,1,1,1,0,1,0.0
3754009,2016-04-17,Arsenal,3569,Daniel Nii Tackie Mensah Welbeck,FWD,5,0,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3647,Alex Iwobi,FWD,5,1,1,1,1,0,1,0.014346601
3754009,2016-04-17,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,0,1,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,2,1,2,1,1,0,1,0.0
3754009,2016-04-17,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,2,3,1,1,1,0,1,0.0
3754009,2016-04-17,Arsenal,3647,Alex Iwobi,FWD,1,2,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3647,Alex Iwobi,FWD,1,1,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3496,Mesut Özil,MID,2,0,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3647,Alex Iwobi,FWD,3,3,4,4,0,0,0,0.0
3754009,2016-04-17,Arsenal,3498,Ignacio Monreal Eraso,DEF,4,2,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,6746,Gabriel Armando de Abreu,DEF,0,3,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3647,Alex Iwobi,FWD,4,3,2,2,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,4,3,2,2,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,5,3,2,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,2,0,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3604,Olivier Giroud,FWD,5,0,1,0,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,4,2,2,2,2,2,2,0.0
3754009,2016-04-17,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,5,0,2,2,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,4,0,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,4,1,1,1,1,1,1,0.0
3754009,2016-04-17,Arsenal,3604,Olivier Giroud,FWD,5,1,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3498,Ignacio Monreal Eraso,DEF,5,1,1,0,0,0,0,0.0
3754009,2016-04-17,Arsenal,3604,Olivier Giroud,FWD,3,2,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,3,3,5,5,1,1,1,0.0
3754009,2016-04-17,Arsenal,3604,Olivier Giroud,FWD,4,3,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,4,0,2,2,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,3,2,3,3,1,1,1,0.0
3754009,2016-04-17,Arsenal,6746,Gabriel Armando de Abreu,DEF,3,1,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3604,Olivier Giroud,FWD,4,2,2,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3437,Francis Joseph Coquelin,MID,0,0,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,1,0,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,1,1,2,2,0,0,0,0.0
3754009,2016-04-17,Arsenal,3668,Theo Walcott,MID,4,2,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3668,Theo Walcott,MID,5,2,1,0,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,2,0,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3668,Theo Walcott,MID,2,3,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,3,1,2,2,1,0,1,0.0
3754009,2016-04-17,Arsenal,6746,Gabriel Armando de Abreu,DEF,0,0,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3517,Aaron Ramsey,FWD,2,1,1,1,0,0,0,0.0
3754009,2016-04-17,Arsenal,3668,Theo Walcott,MID,3,3,2,2,0,0,0,0.0
3754009,2016-04-17,Arsenal,3604,Olivier Giroud,FWD,2,0,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,3,2,4,4,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,3,2,9,8,1,1,1,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,2,1,5,5,2,0,2,0.0
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,2,0,10,7,0,0,0,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,2,1,10,10,5,0,5,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,2,3,20,18,9,0,9,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,2,3,2,2,1,0,1,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,5,3,5,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,5,0,11,8,0,0,3,0.21692745
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,5,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,5,1,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,1,1,6,6,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,2,1,5,5,0,0,0,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,1,2,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,1,2,9,9,1,0,1,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,3,3,16,11,1,2,1,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,2,3,6,6,1,0,1,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,2,2,13,13,6,0,6,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,3,2,4,4,0,0,0,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,5,2,4,2,0,0,1,0.11808057
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,2,2,5,5,1,0,1,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,3,3,6,5,0,0,0,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,2,3,9,8,0,0,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,2,2,10,9,4,0,4,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,3,3,4,4,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,3,2,4,2,0,1,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,3,3,5,5,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,2,3,3,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,4,3,5,5,0,0,0,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,3,3,5,5,1,0,1,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,3,3,3,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,4,3,3,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,4,3,4,4,1,1,1,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,4,2,2,2,1,0,1,0.0
3754069,2016-01-02,Arsenal,3461,Petr Čech,GK,0,1,17,12,2,0,2,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,1,3,3,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,2,2,5,5,2,0,2,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,4,2,1,1,1,1,1,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,5,3,5,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,5,3,3,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,5,1,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,5,3,3,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,5,2,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,4,1,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,3,1,1,1,1,0,1,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,4,0,6,5,3,3,3,0.0
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,5,0,8,7,1,0,2,0.21500938
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,1,0,4,4,0,0,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,2,0,4,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,2,1,4,4,2,0,2,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,3,0,10,9,0,1,1,0.0060537253
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,4,0,7,7,2,1,2,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,3,0,4,4,0,0,0,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,2,0,4,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,3,2,1,1,1,0,1,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,2,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,3,3,3,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,3,0,7,7,2,1,2,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,4,0,3,3,0,0,1,0.23302968
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,4,0,3,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,3,2,2,2,1,0,1,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,4,2,3,2,2,2,2,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,5,2,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,5,1,1,1,0,0,1,0.034217745
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,1,0,11,8,0,0,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,2,0,4,4,0,0,0,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,0,1,4,4,0,0,0,0.0
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,0,0,5,5,1,0,1,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,3,1,3,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,3,0,7,5,0,1,0,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,4,1,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3461,Petr Čech,GK,1,2,2,2,1,0,1,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,3,0,3,2,0,1,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,3,1,6,4,1,2,1,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,0,1,4,3,0,0,0,0.0
3754069,2016-01-02,Arsenal,3461,Petr Čech,GK,0,2,12,8,2,0,2,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,1,3,4,4,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,3,1,4,2,0,2,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,1,2,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,3,1,4,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,4,0,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,1,1,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,4,1,5,3,1,1,1,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,1,2,2,2,1,0,1,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,0,0,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,2,0,1,1,1,0,1,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,4,0,2,1,1,2,1,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,0,3,2,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,3,0,4,3,1,0,1,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,3,2,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,4,1,3,3,1,1,1,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,3,1,2,2,2,2,2,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,1,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,4,1,2,2,2,2,2,0.040021766
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,4,2,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,0,2,3,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,2,1,1,1,1,0,1,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,3,1,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,1,0,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,2,2,1,1,1,0,1,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,4,2,9,6,4,5,4,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,1,0,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3525,Alex Oxlade-Chamberlain,FWD,1,3,3,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,0,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,1,3,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,1,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,2,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,5,0,3,3,1,0,1,0.0
3754069,2016-01-02,Arsenal,3461,Petr Čech,GK,1,1,1,1,1,0,1,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,2,2,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,2,0,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,2,1,2,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,4,1,1,1,1,1,1,0.06811932
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,1,1,3,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,1,1,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,1,1,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,0,1,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,0,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,1,0,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,6631,Mathieu Flamini,MID,1,0,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,2,3,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,3,1,1,0,0,1,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,5,2,1,1,0,0,1,0.53183204
3754069,2016-01-02,Arsenal,3668,Theo Walcott,FWD,1,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,1,0,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,1,0,2,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,4,0,2,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,5,1,2,1,1,0,1,0.0
3754069,2016-01-02,Arsenal,3394,Laurent Koscielny,DEF,5,2,1,1,0,0,1,0.044672597
3754069,2016-01-02,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,5,0,2,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,4,0,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,2,1,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,4,1,1,0,0,1,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,5,3,2,1,0,0,1,0.052807998
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,1,1,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3528,Kieran Gibbs,FWD,3,0,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,5,2,2,2,1,0,2,0.13016075
3754069,2016-01-02,Arsenal,3528,Kieran Gibbs,FWD,4,1,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,4,2,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,5,0,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3517,Aaron Ramsey,MID,4,3,1,1,1,1,1,0.0
3754069,2016-01-02,Arsenal,3604,Olivier Giroud,FWD,5,3,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3528,Kieran Gibbs,FWD,0,0,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3528,Kieran Gibbs,FWD,2,0,2,2,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,2,0,1,0,0,0,0,0.0
3754069,2016-01-02,Arsenal,3475,Per Mertesacker,DEF,0,1,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,5581,Joel Nathaniel Campbell Samuels,FWD,3,3,1,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3713,Calum Chambers,FWD,2,1,2,1,1,0,1,0.0
3754069,2016-01-02,Arsenal,3713,Calum Chambers,FWD,2,2,2,1,0,0,0,0.0
3754069,2016-01-02,Arsenal,3496,Mesut Özil,MID,5,1,1,1,0,0,0,0.0
3754118,2016-04-02,Arsenal,3569,Daniel Nii Tackie Mensah Welbeck,FWD,3,2,4,4,0,0,0,0.0
3754118,2016-04-02,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,2,2,2,2,0,0,0,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,2,1,11,11,0,0,0,0.0
3754118,2016-04-02,Arsenal,3437,Francis Joseph Coquelin,MID,2,2,11,11,2,0,2,0.0
3754118,2016-04-02,Arsenal,3496,Mesut Özil,MID,2,2,7,6,2,0,2,0.0
3754118,2016-04-02,Arsenal,6746,Gabriel Armando de Abreu,DEF,1,2,16,16,0,0,0,0.0
3754118,2016-04-02,Arsenal,3394,Laurent Koscielny,DEF,1,1,13,13,0,0,0,0.0
3754118,2016-04-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,2,0,11,11,3,0,3,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,2,0,1,1,0,0,0,0.0
3754118,2016-04-02,Arsenal,6746,Gabriel Armando de Abreu,DEF,2,2,13,13,1,0,1,0.0
3754118,2016-04-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,2,3,16,15,2,0,2,0.0
3754118,2016-04-02,Arsenal,6746,Gabriel Armando de Abreu,DEF,0,3,2,1,0,0,0,0.0
3754118,2016-04-02,Arsenal,4276,David Ospina Ramírez,GK,0,1,13,10,2,0,2,0.0
3754118,2016-04-02,Arsenal,6746,Gabriel Armando de Abreu,DEF,2,3,18,18,2,0,2,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,2,2,21,21,3,0,3,0.0
3754118,2016-04-02,Arsenal,3437,Francis Joseph Coquelin,MID,3,1,22,21,4,2,4,0.0
3754118,2016-04-02,Arsenal,3647,Alex Iwobi,FWD,3,1,4,3,0,0,0,0.0
3754118,2016-04-02,Arsenal,3394,Laurent Koscielny,DEF,2,1,28,25,6,0,6,0.0
3754118,2016-04-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,3,0,14,14,1,0,1,0.0
3754118,2016-04-02,Arsenal,3569,Daniel Nii Tackie Mensah Welbeck,FWD,3,0,2,2,0,0,0,0.0
3754118,2016-04-02,Arsenal,3496,Mesut Özil,MID,3,0,12,11,2,2,2,0.0
3754118,2016-04-02,Arsenal,3394,Laurent Koscielny,DEF,3,0,3,2,1,2,1,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,3,2,20,19,6,3,6,0.0
3754118,2016-04-02,Arsenal,3496,Mesut Özil,MID,3,3,12,10,1,2,1,0.0
3754118,2016-04-02,Arsenal,6746,Gabriel Armando de Abreu,DEF,1,3,9,7,0,0,0,0.0
3754118,2016-04-02,Arsenal,3394,Laurent Koscielny,DEF,1,0,4,4,0,0,0,0.0
3754118,2016-04-02,Arsenal,3437,Francis Joseph Coquelin,MID,3,0,7,6,3,1,3,0.0
3754118,2016-04-02,Arsenal,3647,Alex Iwobi,FWD,3,0,10,9,0,0,0,0.0
3754118,2016-04-02,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,4,3,28,26,4,5,5,0.5112166899999999
3754118,2016-04-02,Arsenal,3394,Laurent Koscielny,DEF,2,0,6,6,1,0,1,0.0
3754118,2016-04-02,Arsenal,6746,Gabriel Armando de Abreu,DEF,2,1,4,4,0,0,0,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,3,1,4,4,0,0,0,0.0
3754118,2016-04-02,Arsenal,3496,Mesut Özil,MID,4,0,4,3,0,0,0,0.0
3754118,2016-04-02,Arsenal,3394,Laurent Koscielny,DEF,3,1,4,3,0,1,0,0.0
3754118,2016-04-02,Arsenal,3569,Daniel Nii Tackie Mensah Welbeck,FWD,4,0,3,3,1,1,1,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,3,0,1,0,0,1,0,0.0
3754118,2016-04-02,Arsenal,3569,Daniel Nii Tackie Mensah Welbeck,FWD,4,1,1,1,0,0,0,0.0
3754118,2016-04-02,Arsenal,3496,Mesut Özil,MID,5,1,2,2,0,0,0,0.0
3754118,2016-04-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,3,3,21,21,3,3,3,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,4,1,7,7,1,1,1,0.0
3754118,2016-04-02,Arsenal,3647,Alex Iwobi,FWD,4,0,8,7,2,1,2,0.15311605
3754118,2016-04-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,5,0,9,6,0,0,1,0.02293044
3754118,2016-04-02,Arsenal,3437,Francis Joseph Coquelin,MID,2,0,11,9,4,0,4,0.0
3754118,2016-04-02,Arsenal,3437,Francis Joseph Coquelin,MID,2,1,14,12,2,0,2,0.0
3754118,2016-04-02,Arsenal,3394,Laurent Koscielny,DEF,0,0,1,1,0,0,0,0.0
3754118,2016-04-02,Arsenal,4276,David Ospina Ramírez,GK,0,2,18,9,2,0,2,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,0,2,2,2,0,0,0,0.0
3754118,2016-04-02,Arsenal,3498,Ignacio Monreal Eraso,DEF,0,0,3,2,0,0,0,0.0
3754118,2016-04-02,Arsenal,3394,Laurent Koscielny,DEF,1,2,5,5,0,0,0,0.0
3754118,2016-04-02,Arsenal,6746,Gabriel Armando de Abreu,DEF,0,2,2,2,0,0,0,0.0
3754118,2016-04-02,Arsenal,3496,Mesut Özil,MID,1,3,3,3,0,0,0,0.0
3754118,2016-04-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,5,2,2,1,0,0,0,0.0
3754118,2016-04-02,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,5,2,2,2,0,0,2,0.33982235
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,2,3,10,10,0,0,0,0.0
3754118,2016-04-02,Arsenal,3496,Mesut Özil,MID,4,1,8,7,3,3,3,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,3,3,14,13,2,2,2,0.0
3754118,2016-04-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,4,3,12,11,1,1,1,0.0
3754118,2016-04-02,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,3,3,6,5,0,1,0,0.0
3754118,2016-04-02,Arsenal,3385,Alexis Alejandro Sánchez Sánchez,FWD,4,2,4,3,0,0,0,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,4,2,7,7,1,0,1,0.0
3754118,2016-04-02,Arsenal,3568,Mohamed Naser Elsayed Elneny,MID,4,3,16,16,2,1,2,0.0
3754118,2016-04-02,Arsenal,3511,Héctor Bellerín Moruno,DEF,5,3,8,6,0,0,0,0.0
3754118,2016-04-02,Arsenal,3496,Mesut Özil,MID,5,3,10,8,0,0,1,0.06907528
3754118,2016-04-02,Arsenal,3647,Alex Iwobi,FWD,4,1,5,4,3,1,3,0.0
